,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2,RSPM_PM10,SO2,SPM,SO2_MOM_diff,month_number_diff,NO2_MOM_diff,RSPM_PM10_MOM_diff,SPM_MOM_diff
4836,Solapur,Industrial,20020050,2002,5,46.9,,19.5,370.0,-0.3000000000000007,1.0,-0.5,,7.0
4837,Solapur,Industrial,20020060,2002,6,46.7,,20.6,425.0,1.1000000000000014,1.0,-0.19999999999999574,,55.0
4838,Solapur,Industrial,20020070,2002,7,46.9,,19.4,338.0,-1.2000000000000028,1.0,0.19999999999999574,,-87.0
4839,Solapur,Industrial,20020080,2002,8,46.9,,20.7,313.0,1.3000000000000007,1.0,0.0,,-25.0
4840,Solapur,Industrial,20020090,2002,9,47.1,,19.8,287.0,-0.8999999999999986,1.0,0.20000000000000284,,-26.0
4841,Solapur,Industrial,20020100,2002,10,46.1,,19.5,301.0,-0.3000000000000007,1.0,-1.0,,14.0
4842,Solapur,Industrial,20020110,2002,11,48.1,,20.3,316.0,0.8000000000000007,1.0,2.0,,15.0
4843,Solapur,Industrial,20020120,2002,12,46.9,,20.200000000000003,380.5,-0.09999999999999787,1.0,-1.2000000000000028,,64.5
4844,Solapur,Industrial,20040010,2004,1,42.67,138.67,18.5,368.0,-1.7000000000000028,-11.0,-4.229999999999997,,-12.5
4845,Solapur,Industrial,20040020,2004,2,39.75,154.67,18.5,369.0,0.0,1.0,-2.9200000000000017,16.0,1.0
4846,Solapur,Industrial,20040030,2004,3,39.33,144.0,18.0,365.67,-0.5,1.0,-0.4200000000000017,-10.669999999999987,-3.329999999999984
4847,Solapur,Industrial,20040040,2004,4,39.5,141.83499999999998,18.0,364.33500000000004,0.0,1.0,0.1700000000000017,-2.1650000000000205,-1.3349999999999795
4848,Solapur,Industrial,20040050,2004,5,40.835,152.83499999999998,16.75,382.17,-1.25,1.0,1.3350000000000009,11.0,17.83499999999998
4849,Solapur,Industrial,20040060,2004,6,40.83,146.67,18.5,371.0,1.75,1.0,-0.005000000000002558,-6.164999999999992,-11.170000000000016
4850,Solapur,Industrial,20040070,2004,7,40.75,140.83499999999998,18.0,345.58500000000004,-0.5,1.0,-0.0799999999999983,-5.835000000000008,-25.414999999999964
4851,Solapur,Industrial,20040080,2004,8,40.25,144.67,18.33,359.33,0.3299999999999983,1.0,-0.5,3.835000000000008,13.744999999999948
4852,Solapur,Industrial,20040090,2004,9,39.915,130.08499999999998,18.25,343.0,-0.0799999999999983,1.0,-0.33500000000000085,-14.585000000000008,-16.329999999999984
4853,Solapur,Industrial,20040100,2004,10,39.83,128.33,18.5,338.67,0.25,1.0,-0.08500000000000085,-1.754999999999967,-4.329999999999984
4854,Solapur,Industrial,20040110,2004,11,40.335,127.83500000000001,18.0,348.16499999999996,-0.5,1.0,0.5050000000000026,-0.49500000000000455,9.494999999999948
4855,Solapur,Industrial,20040120,2004,12,38.33,130.0,18.17,334.33,0.1700000000000017,1.0,-2.0050000000000026,2.164999999999992,-13.83499999999998
4856,Solapur,Industrial,20050010,2005,1,39.0,115.0,18.0,343.0,-0.1700000000000017,-11.0,0.6700000000000017,-15.0,8.670000000000016
4857,Solapur,Industrial,20050020,2005,2,39.0,142.0,18.0,367.0,0.0,1.0,0.0,27.0,24.0
4858,Solapur,Industrial,20050030,2005,3,39.0,132.0,17.65,350.5,-0.3500000000000014,1.0,0.0,-10.0,-16.5
4859,Solapur,Industrial,20050040,2005,4,39.0,132.5,17.5,336.5,-0.14999999999999858,1.0,0.0,0.5,-14.0
4860,Solapur,Industrial,20050050,2005,5,38.8,135.0,18.0,346.0,0.5,1.0,-0.20000000000000284,2.5,9.5
4861,Solapur,Industrial,20050060,2005,6,37.0,124.5,17.0,341.0,-1.0,1.0,-1.7999999999999972,-10.5,-5.0
4862,Solapur,Industrial,20050070,2005,7,38.8,114.0,18.0,312.0,1.0,1.0,1.7999999999999972,-10.5,-29.0
4863,Solapur,Industrial,20050080,2005,8,37.2,96.0,16.8,286.0,-1.1999999999999993,1.0,-1.5999999999999943,-18.0,-26.0
4864,Solapur,Industrial,20050090,2005,9,38.25,102.5,17.9,301.0,1.0999999999999979,1.0,1.0499999999999972,6.5,15.0
4865,Solapur,Industrial,20050100,2005,10,38.5,89.0,17.2,297.0,-0.6999999999999993,1.0,0.25,-13.5,-4.0
4866,Solapur,Industrial,20050110,2005,11,38.5,105.0,17.3,316.0,0.10000000000000142,1.0,0.0,16.0,19.0
4867,Solapur,Industrial,20050120,2005,12,39.5,130.5,18.1,344.0,0.8000000000000007,1.0,1.0,25.5,28.0
4868,Solapur,Industrial,20060010,2006,1,36.7,119.5,16.5,361.0,-1.6000000000000014,-11.0,-2.799999999999997,-11.0,17.0
4869,Solapur,Industrial,20060020,2006,2,35.5,108.0,16.3,334.0,-0.1999999999999993,1.0,-1.2000000000000028,-11.5,-27.0
4870,Solapur,Industrial,20060030,2006,3,35.25,101.0,15.45,322.5,-0.8500000000000014,1.0,-0.25,-7.0,-11.5
4871,Solapur,Industrial,20060040,2006,4,35.25,99.5,16.2,320.0,0.75,1.0,0.0,-1.5,-2.5
4872,Solapur,Industrial,20060050,2006,5,34.2,100.0,15.2,307.0,-1.0,1.0,-1.0499999999999972,0.5,-13.0
4873,Solapur,Industrial,20060060,2006,6,33.7,96.0,14.0,314.0,-1.1999999999999993,1.0,-0.5,-4.0,7.0
4874,Solapur,Industrial,20060070,2006,7,34.5,103.0,13.8,330.0,-0.1999999999999993,1.0,0.7999999999999972,7.0,16.0
4875,Solapur,Industrial,20060080,2006,8,34.0,113.5,15.45,329.5,1.6499999999999986,1.0,-0.5,10.5,-0.5
4876,Solapur,Industrial,20060090,2006,9,34.7,96.0,16.0,330.0,0.5500000000000007,1.0,0.7000000000000028,-17.5,0.5
4877,Solapur,Industrial,20060100,2006,10,35.5,96.0,16.75,324.5,0.75,1.0,0.7999999999999972,0.0,-5.5
4878,Solapur,Industrial,20060110,2006,11,35.2,93.0,16.0,314.0,-0.75,1.0,-0.29999999999999716,-3.0,-10.5
4879,Solapur,Industrial,20060120,2006,12,34.0,84.0,15.2,316.0,-0.8000000000000007,1.0,-1.2000000000000028,-9.0,2.0
4880,Solapur,Industrial,20070010,2007,1,36.5,88.0,16.3,321.5,1.1000000000000014,-11.0,2.5,4.0,5.5
4881,Solapur,Industrial,20070020,2007,2,37.2,88.0,17.3,321.0,1.0,1.0,0.7000000000000028,0.0,-0.5
4882,Solapur,Industrial,20070030,2007,3,35.7,91.0,16.5,307.0,-0.8000000000000007,1.0,-1.5,3.0,-14.0
4883,Solapur,Industrial,20070040,2007,4,31.6,90.5,14.15,312.5,-2.3499999999999996,1.0,-4.100000000000001,-0.5,5.5
4884,Solapur,Industrial,20070050,2007,5,34.7,83.0,15.2,296.0,1.049999999999999,1.0,3.1000000000000014,-7.5,-16.5
4885,Solapur,Industrial,20070060,2007,6,32.3,83.0,16.5,296.0,1.3000000000000007,1.0,-2.4000000000000057,0.0,0.0
4886,Solapur,Industrial,20070070,2007,7,32.8,72.5,17.4,259.5,0.8999999999999986,1.0,0.5,-10.5,-36.5
4887,Solapur,Industrial,20070080,2007,8,34.5,68.0,16.3,277.0,-1.0999999999999979,1.0,1.7000000000000028,-4.5,17.5
4888,Solapur,Industrial,20070090,2007,9,34.75,71.5,16.85,279.0,0.5500000000000007,1.0,0.25,3.5,2.0
4889,Solapur,Industrial,20070100,2007,10,31.85,86.0,16.0,286.5,-0.8500000000000014,1.0,-2.8999999999999986,14.5,7.5
4890,Solapur,Industrial,20070110,2007,11,33.15,87.0,16.9,293.5,0.8999999999999986,1.0,1.2999999999999972,1.0,7.0
4891,Solapur,Industrial,20070120,2007,12,34.7,86.0,18.2,313.0,1.3000000000000007,1.0,1.5500000000000043,-1.0,19.5
4892,Solapur,Industrial,20080010,2008,1,37.8,77.0,18.3,219.0,0.10000000000000142,-11.0,3.0999999999999943,-9.0,-94.0
4893,Solapur,Industrial,20080020,2008,2,40.7,102.0,18.5,291.0,0.1999999999999993,1.0,2.9000000000000057,25.0,72.0
4894,Solapur,Industrial,20080030,2008,3,30.55,74.5,15.35,252.5,-3.1500000000000004,1.0,-10.150000000000002,-27.5,-38.5
4895,Solapur,Industrial,20080040,2008,4,33.05,91.0,15.9,274.0,0.5500000000000007,1.0,2.4999999999999964,16.5,21.5
4896,Solapur,Industrial,20080050,2008,5,31.15,81.5,17.15,252.0,1.2499999999999982,1.0,-1.8999999999999986,-9.5,-22.0
4897,Solapur,Industrial,20080060,2008,6,32.2,69.0,16.3,224.0,-0.8499999999999979,1.0,1.0500000000000043,-12.5,-28.0
4898,Solapur,Industrial,20080070,2008,7,32.9,70.0,17.0,237.5,0.6999999999999993,1.0,0.6999999999999957,1.0,13.5
4899,Solapur,Industrial,20080080,2008,8,31.3,64.0,16.2,227.0,-0.8000000000000007,1.0,-1.5999999999999979,-6.0,-10.5
4900,Solapur,Industrial,20080090,2008,9,30.8,61.0,17.0,209.0,0.8000000000000007,1.0,-0.5,-3.0,-18.0
4901,Solapur,Industrial,20080100,2008,10,36.0,76.0,17.8,225.0,0.8000000000000007,1.0,5.199999999999999,15.0,16.0
4902,Solapur,Industrial,20080110,2008,11,34.9,68.0,18.15,229.5,0.34999999999999787,1.0,-1.1000000000000014,-8.0,4.5
4903,Solapur,Industrial,20080120,2008,12,40.5,74.0,17.7,248.0,-0.4499999999999993,1.0,5.600000000000001,6.0,18.5
4904,Solapur,Industrial,20090010,2009,1,39.8,78.0,19.5,252.0,1.8000000000000007,-11.0,-0.7000000000000028,4.0,4.0
4905,Solapur,Industrial,20090020,2009,2,36.2,81.0,18.3,256.0,-1.1999999999999993,1.0,-3.5999999999999943,3.0,4.0
4906,Solapur,Industrial,20090030,2009,3,35.2,78.0,17.8,253.0,-0.5,1.0,-1.0,-3.0,-3.0
4907,Solapur,Industrial,20090040,2009,4,35.75,77.5,17.75,251.5,-0.05000000000000071,1.0,0.5499999999999972,-0.5,-1.5
4908,Solapur,Industrial,20090050,2009,5,37.25,75.5,18.6,249.5,0.8500000000000014,1.0,1.5,-2.0,-2.0
4909,Solapur,Industrial,20090060,2009,6,33.7,60.0,16.8,221.0,-1.8000000000000007,1.0,-3.549999999999997,-15.5,-28.5
4910,Solapur,Industrial,20090070,2009,7,34.3,67.0,16.8,231.0,0.0,1.0,0.5999999999999943,7.0,10.0
4911,Solapur,Industrial,20090080,2009,8,31.6,67.5,18.05,221.5,1.25,1.0,-2.6999999999999957,0.5,-9.5
4912,Solapur,Industrial,20090090,2009,9,33.0,64.5,16.55,218.5,-1.5,1.0,1.3999999999999986,-3.0,-3.0
4913,Solapur,Industrial,20090100,2009,10,38.1,75.5,17.25,233.0,0.6999999999999993,1.0,5.100000000000001,11.0,14.5
4914,Solapur,Industrial,20090110,2009,11,35.2,67.0,18.0,223.0,0.75,1.0,-2.8999999999999986,-8.5,-10.0
4915,Solapur,Industrial,20090120,2009,12,36.2,70.0,17.5,235.0,-0.5,1.0,1.0,3.0,12.0
4916,Solapur,Industrial,20100010,2010,1,35.0,65.0,17.0,228.0,-0.5,-11.0,-1.2000000000000028,-5.0,-7.0
4917,Solapur,Industrial,20100020,2010,2,34.0,64.0,16.0,207.0,-1.0,1.0,-1.0,-1.0,-21.0
4918,Solapur,Industrial,20100030,2010,3,36.0,98.0,17.0,257.0,1.0,1.0,2.0,34.0,50.0
4919,Solapur,Industrial,20100040,2010,4,35.5,78.5,17.0,233.5,0.0,1.0,-0.5,-19.5,-23.5
4920,Solapur,Industrial,20100050,2010,5,36.0,73.5,17.0,218.0,0.0,1.0,0.5,-5.0,-15.5
4921,Solapur,Industrial,20100060,2010,6,34.0,55.0,17.0,196.0,0.0,1.0,-2.0,-18.5,-22.0
4922,Solapur,Industrial,20100070,2010,7,33.0,47.0,15.0,183.0,-2.0,1.0,-1.0,-8.0,-13.0
4923,Solapur,Industrial,20100080,2010,8,34.0,57.0,16.0,198.0,1.0,1.0,1.0,10.0,15.0
4924,Solapur,Industrial,20100090,2010,9,35.0,54.5,17.0,174.0,1.0,1.0,1.0,-2.5,-24.0
4925,Solapur,Industrial,20100100,2010,10,36.0,70.0,17.0,214.0,0.0,1.0,1.0,15.5,40.0
4926,Solapur,Industrial,20100110,2010,11,35.0,56.5,16.0,179.5,-1.0,1.0,-1.0,-13.5,-34.5
4927,Solapur,Industrial,20100120,2010,12,36.0,82.0,18.0,225.0,2.0,1.0,1.0,25.5,45.5
4928,Solapur,Industrial,20110010,2011,1,35.0,111.0,17.0,,-1.0,-11.0,-1.0,29.0,
4929,Solapur,Industrial,20110020,2011,2,33.5,93.0,16.0,,-1.0,1.0,-1.5,-18.0,
4930,Solapur,Industrial,20110030,2011,3,35.0,77.0,16.0,,0.0,1.0,1.5,-16.0,
4931,Solapur,Industrial,20110040,2011,4,33.5,73.0,15.5,,-0.5,1.0,-1.5,-4.0,
4932,Solapur,Industrial,20110050,2011,5,35.0,76.5,16.0,,0.5,1.0,1.5,3.5,
4933,Solapur,Industrial,20110060,2011,6,35.0,77.0,17.0,,1.0,1.0,0.0,0.5,
4934,Solapur,Industrial,20110070,2011,7,34.0,74.0,16.5,,-0.5,1.0,-1.0,-3.0,
4935,Solapur,Industrial,20110080,2011,8,36.5,62.5,17.5,,1.0,1.0,2.5,-11.5,
4936,Solapur,Industrial,20110090,2011,9,35.0,62.0,16.0,,-1.5,1.0,-1.5,-0.5,
4937,Solapur,Industrial,20110100,2011,10,34.0,64.0,17.0,,1.0,1.0,-1.0,2.0,
4938,Solapur,Industrial,20110110,2011,11,35.0,67.0,16.5,,-0.5,1.0,1.0,3.0,
4939,Solapur,Industrial,20110120,2011,12,36.0,74.0,17.0,,0.5,1.0,1.0,7.0,
4940,Solapur,Industrial,20120010,2012,1,35.0,82.5,16.5,,-0.5,-11.0,-1.0,8.5,
4941,Solapur,Industrial,20120020,2012,2,36.0,101.0,17.0,,0.5,1.0,1.0,18.5,
4942,Solapur,Industrial,20120030,2012,3,35.0,89.5,17.0,,0.0,1.0,-1.0,-11.5,
4943,Solapur,Industrial,20120040,2012,4,36.0,94.0,17.0,,0.0,1.0,1.0,4.5,
4944,Solapur,Industrial,20120050,2012,5,36.0,73.0,17.0,,0.0,1.0,0.0,-21.0,
4945,Solapur,Industrial,20120060,2012,6,35.0,81.0,17.0,,0.0,1.0,-1.0,8.0,
4946,Solapur,Industrial,20120070,2012,7,35.0,72.0,15.0,,-2.0,1.0,0.0,-9.0,
4947,Solapur,Industrial,20120080,2012,8,36.0,70.0,17.0,,2.0,1.0,1.0,-2.0,
4948,Solapur,Industrial,20120090,2012,9,35.0,76.5,17.0,,0.0,1.0,-1.0,6.5,
4949,Solapur,Industrial,20120100,2012,10,35.0,76.0,17.0,,0.0,1.0,0.0,-0.5,
4950,Solapur,Industrial,20120110,2012,11,35.0,87.0,17.0,,0.0,1.0,0.0,11.0,
4951,Solapur,Industrial,20120120,2012,12,36.0,79.0,18.0,,1.0,1.0,1.0,-8.0,
4952,Solapur,Industrial,20130010,2013,1,34.0,76.0,17.0,,-1.0,-11.0,-2.0,-3.0,
4953,Solapur,Industrial,20130020,2013,2,34.5,82.5,16.5,,-0.5,1.0,0.5,6.5,
4954,Solapur,Industrial,20130030,2013,3,35.0,76.0,16.5,,0.0,1.0,0.5,-6.5,
4955,Solapur,Industrial,20130040,2013,4,34.0,82.0,16.0,,-0.5,1.0,-1.0,6.0,
4956,Solapur,Industrial,20130050,2013,5,35.0,93.0,15.0,,-1.0,1.0,1.0,11.0,
4957,Solapur,Industrial,20130060,2013,6,35.0,80.0,15.0,,0.0,1.0,0.0,-13.0,
4958,Solapur,Industrial,20130070,2013,7,34.0,82.0,16.0,,1.0,1.0,-1.0,2.0,
4959,Solapur,Industrial,20130080,2013,8,36.0,80.0,15.0,,-1.0,1.0,2.0,-2.0,
4960,Solapur,Industrial,20130090,2013,9,35.5,75.0,16.0,,1.0,1.0,-0.5,-5.0,
4961,Solapur,Industrial,20130100,2013,10,36.0,80.0,16.0,,0.0,1.0,0.5,5.0,
4962,Solapur,Industrial,20130110,2013,11,35.0,84.0,15.0,,-1.0,1.0,-1.0,4.0,
4963,Solapur,Industrial,20130120,2013,12,35.0,88.5,15.0,,0.0,1.0,0.0,4.5,
4964,Solapur,Industrial,20140010,2014,1,34.0,78.0,16.0,,1.0,-11.0,-1.0,-10.5,
4965,Solapur,Industrial,20140020,2014,2,33.5,54.0,15.0,,-1.0,1.0,-0.5,-24.0,
4966,Solapur,Industrial,20140030,2014,3,34.0,79.0,15.0,,0.0,1.0,0.5,25.0,
4967,Solapur,Industrial,20140040,2014,4,35.0,80.0,15.0,,0.0,1.0,1.0,1.0,
4968,Solapur,Industrial,20140050,2014,5,35.0,79.0,14.0,,-1.0,1.0,0.0,-1.0,
4969,Solapur,Industrial,20140060,2014,6,25.0,81.0,15.0,,1.0,1.0,-10.0,2.0,
4970,Solapur,Industrial,20140070,2014,7,35.0,78.0,15.0,,0.0,1.0,10.0,-3.0,
4971,Solapur,Industrial,20140080,2014,8,34.0,77.5,14.0,,-1.0,1.0,-1.0,-0.5,
4972,Solapur,Industrial,20140090,2014,9,34.0,77.0,14.0,,0.0,1.0,0.0,-0.5,
4973,Solapur,Industrial,20140100,2014,10,35.5,77.0,14.0,,0.0,1.0,1.5,0.0,
4974,Solapur,Industrial,20140110,2014,11,35.0,76.0,14.0,,0.0,1.0,-0.5,-1.0,
4975,Solapur,Industrial,20140120,2014,12,34.0,75.0,14.0,,0.0,1.0,-1.0,-1.0,
4976,Solapur,Industrial,20150010,2015,1,35.0,75.0,14.0,,0.0,-11.0,1.0,0.0,
4977,Solapur,Industrial,20150020,2015,2,36.0,73.5,14.0,,0.0,1.0,1.0,-1.5,
4978,Solapur,Industrial,20150030,2015,3,34.0,76.0,15.0,,1.0,1.0,-2.0,2.5,
4979,Solapur,Industrial,20150040,2015,4,34.0,73.0,14.0,,-1.0,1.0,0.0,-3.0,
4980,Solapur,Industrial,20150050,2015,5,34.0,73.0,14.0,,0.0,1.0,0.0,0.0,
4981,Solapur,Industrial,20150060,2015,6,36.0,71.0,13.0,,-1.0,1.0,2.0,-2.0,
4982,Solapur,Industrial,20150070,2015,7,35.0,76.0,13.0,,0.0,1.0,-1.0,5.0,
4983,Solapur,Industrial,20150080,2015,8,35.0,74.0,13.0,,0.0,1.0,0.0,-2.0,
4984,Solapur,Industrial,20150090,2015,9,34.0,70.0,12.0,,-1.0,1.0,-1.0,-4.0,
4985,Solapur,Industrial,20150100,2015,10,36.0,74.0,13.0,,1.0,1.0,2.0,4.0,
4986,Solapur,Industrial,20150110,2015,11,35.0,76.0,13.0,,0.0,1.0,-1.0,2.0,
4987,Solapur,Industrial,20150120,2015,12,35.0,74.0,12.0,,-1.0,1.0,0.0,-2.0,
4988,Solapur,Residential,19970010,1997,1,56.8,,21.1,262.0,,,,,
4989,Solapur,Residential,19970020,1997,2,50.9,,18.4,292.0,-2.700000000000003,1.0,-5.899999999999999,,30.0
4990,Solapur,Residential,19970030,1997,3,53.8,,21.1,246.0,2.700000000000003,1.0,2.8999999999999986,,-46.0
4991,Solapur,Residential,19970040,1997,4,51.6,,20.8,241.0,-0.3000000000000007,1.0,-2.1999999999999957,,-5.0
4992,Solapur,Residential,19970050,1997,5,47.3,,22.0,247.0,1.1999999999999993,1.0,-4.300000000000004,,6.0
4993,Solapur,Residential,19970060,1997,6,43.6,,19.2,153.0,-2.8000000000000007,1.0,-3.6999999999999957,,-94.0
4994,Solapur,Residential,19970070,1997,7,48.6,,22.4,184.0,3.1999999999999993,1.0,5.0,,31.0
4995,Solapur,Residential,19970080,1997,8,45.1,,17.8,205.0,-4.599999999999998,1.0,-3.5,,21.0
4996,Solapur,Residential,19970090,1997,9,47.9,,17.7,207.0,-0.10000000000000142,1.0,2.799999999999997,,2.0
4997,Solapur,Residential,19970100,1997,10,44.6,,17.4,276.0,-0.3000000000000007,1.0,-3.299999999999997,,69.0
4998,Solapur,Residential,19970110,1997,11,45.8,,17.2,256.0,-0.1999999999999993,1.0,1.1999999999999957,,-20.0
4999,Solapur,Residential,19970120,1997,12,47.0,,19.9,252.0,2.6999999999999993,1.0,1.2000000000000028,,-4.0
5000,Solapur,Residential,19980010,1998,1,47.5,,18.7,261.0,-1.1999999999999993,-11.0,0.5,,9.0
5001,Solapur,Residential,19980020,1998,2,48.5,,20.1,300.0,1.4000000000000021,1.0,1.0,,39.0
5002,Solapur,Residential,19980030,1998,3,49.0,,19.3,293.0,-0.8000000000000007,1.0,0.5,,-7.0
5003,Solapur,Residential,19980040,1998,4,47.8,,18.3,287.0,-1.0,1.0,-1.2000000000000028,,-6.0
5004,Solapur,Residential,19980050,1998,5,45.8,,17.3,296.0,-1.0,1.0,-2.0,,9.0
5005,Solapur,Residential,19980060,1998,6,46.6,,17.7,229.0,0.3999999999999986,1.0,0.8000000000000043,,-67.0
5006,Solapur,Residential,19980070,1998,7,46.5,,18.6,256.0,0.9000000000000021,1.0,-0.10000000000000142,,27.0
5007,Solapur,Residential,19980080,1998,8,42.3,,14.3,191.0,-4.300000000000001,1.0,-4.200000000000003,,-65.0
5008,Solapur,Residential,19980090,1998,9,41.3,,13.8,191.0,-0.5,1.0,-1.0,,0.0
5009,Solapur,Residential,19980100,1998,10,42.3,,16.2,213.0,2.3999999999999986,1.0,1.0,,22.0
5010,Solapur,Residential,19980110,1998,11,47.2,,17.6,254.0,1.4000000000000021,1.0,4.900000000000006,,41.0
5011,Solapur,Residential,19980120,1998,12,49.0,,19.6,291.0,2.0,1.0,1.7999999999999972,,37.0
5012,Solapur,Residential,19990010,1999,1,49.8,,18.8,304.0,-0.8000000000000007,-11.0,0.7999999999999972,,13.0
5013,Solapur,Residential,19990020,1999,2,45.6,,20.3,443.0,1.5,1.0,-4.199999999999996,,139.0
5014,Solapur,Residential,19990030,1999,3,48.5,,19.3,225.0,-1.0,1.0,2.8999999999999986,,-218.0
5015,Solapur,Residential,19990040,1999,4,44.6,,18.9,461.0,-0.40000000000000213,1.0,-3.8999999999999986,,236.0
5016,Solapur,Residential,19990050,1999,5,44.6,,17.4,384.0,-1.5,1.0,0.0,,-77.0
5017,Solapur,Residential,19990060,1999,6,47.6,,17.9,361.0,0.5,1.0,3.0,,-23.0
5018,Solapur,Residential,19990070,1999,7,43.4,,17.6,291.0,-0.29999999999999716,1.0,-4.200000000000003,,-70.0
5019,Solapur,Residential,19990080,1999,8,42.8,,15.5,225.0,-2.1000000000000014,1.0,-0.6000000000000014,,-66.0
5020,Solapur,Residential,19990090,1999,9,43.5,,17.0,280.0,1.5,1.0,0.7000000000000028,,55.0
5021,Solapur,Residential,19990100,1999,10,45.7,,17.3,328.0,0.3000000000000007,1.0,2.200000000000003,,48.0
5022,Solapur,Residential,19990110,1999,11,48.2,,18.3,313.0,1.0,1.0,2.5,,-15.0
5023,Solapur,Residential,19990120,1999,12,50.4,,19.6,286.0,1.3000000000000007,1.0,2.1999999999999957,,-27.0
5024,Solapur,Residential,20000010,2000,1,51.0,,20.4,327.0,0.7999999999999972,-11.0,0.6000000000000014,,41.0
5025,Solapur,Residential,20000020,2000,2,47.9,,18.4,332.0,-2.0,1.0,-3.1000000000000014,,5.0
5026,Solapur,Residential,20000030,2000,3,48.8,,18.6,332.0,0.20000000000000284,1.0,0.8999999999999986,,0.0
5027,Solapur,Residential,20000040,2000,4,43.6,,20.2,346.0,1.5999999999999979,1.0,-5.199999999999996,,14.0
5028,Solapur,Residential,20000050,2000,5,46.3,,19.5,443.0,-0.6999999999999993,1.0,2.6999999999999957,,97.0
5029,Solapur,Residential,20000060,2000,6,46.4,,20.2,484.0,0.6999999999999993,1.0,0.10000000000000142,,41.0
5030,Solapur,Residential,20000070,2000,7,45.3,,19.3,441.0,-0.8999999999999986,1.0,-1.1000000000000014,,-43.0
5031,Solapur,Residential,20000080,2000,8,45.7,,19.1,406.0,-0.1999999999999993,1.0,0.4000000000000057,,-35.0
5032,Solapur,Residential,20000090,2000,9,46.6,,19.2,371.0,0.09999999999999787,1.0,0.8999999999999986,,-35.0
5033,Solapur,Residential,20000100,2000,10,48.8,,20.0,400.0,0.8000000000000007,1.0,2.1999999999999957,,29.0
5034,Solapur,Residential,20000110,2000,11,47.9,,19.6,462.0,-0.3999999999999986,1.0,-0.8999999999999986,,62.0
5035,Solapur,Residential,20000120,2000,12,49.1,,18.5,446.0,-1.1000000000000014,1.0,1.2000000000000028,,-16.0
5036,Solapur,Residential,20010010,2001,1,48.4,,20.5,435.0,2.0,-11.0,-0.7000000000000028,,-11.0
5037,Solapur,Residential,20010020,2001,2,47.7,,19.5,477.0,-1.0,1.0,-0.6999999999999957,,42.0
5038,Solapur,Residential,20010030,2001,3,47.6,,19.7,443.0,0.1999999999999993,1.0,-0.10000000000000142,,-34.0
5039,Solapur,Residential,20010040,2001,4,45.8,,19.4,460.0,-0.3000000000000007,1.0,-1.8000000000000043,,17.0
5040,Solapur,Residential,20010050,2001,5,45.4,,19.1,382.0,-0.29999999999999716,1.0,-0.3999999999999986,,-78.0
5041,Solapur,Residential,20010060,2001,6,46.6,,19.6,402.0,0.5,1.0,1.2000000000000028,,20.0
5042,Solapur,Residential,20010070,2001,7,46.3,,19.7,398.0,0.09999999999999787,1.0,-0.30000000000000426,,-4.0
5043,Solapur,Residential,20010080,2001,8,45.6,,19.6,381.0,-0.09999999999999787,1.0,-0.6999999999999957,,-17.0
5044,Solapur,Residential,20010090,2001,9,45.7,,19.1,397.0,-0.5,1.0,0.10000000000000142,,16.0
5045,Solapur,Residential,20010100,2001,10,45.0,,20.4,394.0,1.2999999999999972,1.0,-0.7000000000000028,,-3.0
5046,Solapur,Residential,20010110,2001,11,48.7,,20.1,383.0,-0.29999999999999716,1.0,3.700000000000003,,-11.0
5047,Solapur,Residential,20010120,2001,12,48.8,,20.0,389.0,-0.10000000000000142,1.0,0.09999999999999432,,6.0
5048,Solapur,Residential,20020010,2002,1,49.9,,20.0,399.0,0.0,-11.0,1.1000000000000014,,10.0
5049,Solapur,Residential,20020020,2002,2,47.2,,19.9,425.0,-0.10000000000000142,1.0,-2.6999999999999957,,26.0
5050,Solapur,Residential,20020030,2002,3,47.1,,19.8,393.0,-0.09999999999999787,1.0,-0.10000000000000142,,-32.0
5051,Solapur,Residential,20020040,2002,4,46.8,,19.7,396.0,-0.10000000000000142,1.0,-0.30000000000000426,,3.0
5052,Solapur,Residential,20020050,2002,5,45.9,,19.0,393.0,-0.6999999999999993,1.0,-0.8999999999999986,,-3.0
5053,Solapur,Residential,20020060,2002,6,46.1,,19.8,386.0,0.8000000000000007,1.0,0.20000000000000284,,-7.0
5054,Solapur,Residential,20020070,2002,7,46.6,,20.1,398.0,0.3000000000000007,1.0,0.5,,12.0
5055,Solapur,Residential,20020080,2002,8,45.7,,19.6,341.0,-0.5,1.0,-0.8999999999999986,,-57.0
5056,Solapur,Residential,20020090,2002,9,46.0,,19.6,380.0,0.0,1.0,0.29999999999999716,,39.0
5057,Solapur,Residential,20020100,2002,10,44.4,,19.2,387.0,-0.40000000000000213,1.0,-1.6000000000000014,,7.0
5058,Solapur,Residential,20020110,2002,11,47.3,,20.0,389.0,0.8000000000000007,1.0,2.8999999999999986,,2.0
5059,Solapur,Residential,20020120,2002,12,47.45,,20.0,385.0,0.0,1.0,0.15000000000000568,,-4.0
5060,Solapur,Residential,20040010,2004,1,41.75,134.66500000000002,18.04,361.5,-1.9600000000000009,-11.0,-5.700000000000003,,-23.5
5061,Solapur,Residential,20040020,2004,2,41.415,159.0,18.415,391.66499999999996,0.375,1.0,-0.33500000000000085,24.33499999999998,30.164999999999964
5062,Solapur,Residential,20040030,2004,3,41.0,144.0,18.71,379.5,0.2950000000000017,1.0,-0.41499999999999915,-15.0,-12.164999999999964
