,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
5063,Solapur,Residential,5,2000,46.3,,19.5,443.0
5064,Solapur,Residential,5,2001,45.4,,19.1,382.0
5065,Solapur,Residential,5,2002,45.9,,19.0,393.0
5066,Solapur,Residential,5,2004,43.864000000000004,159.334,19.113999999999997,376.73400000000004
5067,Solapur,Residential,5,2005,42.06,159.8,19.14,395.6
5068,Solapur,Residential,5,2006,37.64,120.60000000000001,15.3,327.8
5069,Solapur,Residential,5,2007,37.379999999999995,104.2,16.62,332.2
5070,Solapur,Residential,5,2008,37.5,79.0,20.0,260.0
5071,Solapur,Residential,5,2009,40.44,83.0,20.0,254.4
5072,Solapur,Residential,5,2010,39.2,91.19999999999999,18.0,256.51412945
5073,Solapur,Residential,5,2011,35.2,97.0,17.0,
5074,Solapur,Residential,5,2012,35.0,86.4,17.0,
5075,Solapur,Residential,5,2013,36.0,91.4,17.1,
5076,Solapur,Residential,5,2014,35.4,85.4,15.0,
5077,Solapur,Residential,5,2015,35.0,78.2,14.2,
5078,Solapur,Residential,6,1997,43.6,,19.2,153.0
5079,Solapur,Residential,6,1998,46.6,,17.7,229.0
5080,Solapur,Residential,6,1999,47.6,,17.9,361.0
5081,Solapur,Residential,6,2000,46.4,,20.2,484.0
5082,Solapur,Residential,6,2001,46.6,,19.6,402.0
5083,Solapur,Residential,6,2002,46.1,,19.8,386.0
5084,Solapur,Residential,6,2004,42.849,162.0,19.479999999999997,398.57
5085,Solapur,Residential,6,2005,38.5,143.5,18.15,357.5
5086,Solapur,Residential,6,2006,37.04,121.0,16.73,384.59999999999997
5087,Solapur,Residential,6,2007,34.38,93.89999999999999,17.53,322.3
5088,Solapur,Residential,6,2008,41.8,87.6,20.82,251.0
5089,Solapur,Residential,6,2009,39.2,73.8,18.240000000000002,242.60000000000002
5090,Solapur,Residential,6,2010,35.2,65.0,19.0,224.99695886
5091,Solapur,Residential,6,2011,36.3,88.1,18.0,
5092,Solapur,Residential,6,2012,36.0,94.99999999999999,18.0,
5093,Solapur,Residential,6,2013,36.0,86.3,17.299999999999997,
5094,Solapur,Residential,6,2014,35.4,88.8,15.0,
5095,Solapur,Residential,6,2015,36.6,73.0,13.0,
5096,Solapur,Residential,7,1997,48.6,,22.4,184.0
5097,Solapur,Residential,7,1998,46.5,,18.6,256.0
5098,Solapur,Residential,7,1999,43.4,,17.6,291.0
5099,Solapur,Residential,7,2000,45.3,,19.3,441.0
5100,Solapur,Residential,7,2001,46.3,,19.7,398.0
5101,Solapur,Residential,7,2002,46.6,,20.1,398.0
5102,Solapur,Residential,7,2004,42.43600000000001,150.39800000000002,18.55,381.93399999999997
5103,Solapur,Residential,7,2005,39.13,148.2,19.020000000000003,362.4
5104,Solapur,Residential,7,2006,36.72,125.3,15.879999999999999,352.70000000000005
5105,Solapur,Residential,7,2007,37.43999999999999,99.0,18.970000000000002,321.09999999999997
5106,Solapur,Residential,7,2008,40.7,95.00000000000001,20.22,283.20000000000005
5107,Solapur,Residential,7,2009,38.22,69.4,19.14,209.20000000000002
5108,Solapur,Residential,7,2010,36.2,68.8,18.0,206.63269538999998
5109,Solapur,Residential,7,2011,35.3,96.39999999999999,17.299999999999997,
5110,Solapur,Residential,7,2012,36.0,82.3,17.1,
5111,Solapur,Residential,7,2013,34.0,91.1,17.0,
5112,Solapur,Residential,7,2014,35.0,85.9,16.0,
5113,Solapur,Residential,7,2015,36.0,80.2,13.0,
5114,Solapur,Residential,8,1997,45.1,,17.8,205.0
5115,Solapur,Residential,8,1998,42.3,,14.3,191.0
5116,Solapur,Residential,8,1999,42.8,,15.5,225.0
5117,Solapur,Residential,8,2000,45.7,,19.1,406.0
5118,Solapur,Residential,8,2001,45.6,,19.6,381.0
5119,Solapur,Residential,8,2002,45.7,,19.6,341.0
5120,Solapur,Residential,8,2004,41.125,151.369,18.551000000000002,374.399
5121,Solapur,Residential,8,2005,39.6,144.2,20.0,373.2
5122,Solapur,Residential,8,2006,36.5,125.5,17.15,358.8
5123,Solapur,Residential,8,2007,35.92,89.8,16.09,290.5
5124,Solapur,Residential,8,2008,39.46,106.0,17.259999999999998,288.6
5125,Solapur,Residential,8,2009,36.900000000000006,72.19999999999999,18.36,228.2
5126,Solapur,Residential,8,2010,35.4,65.4,18.0,214.2647283
5127,Solapur,Residential,8,2011,36.0,88.29999999999998,17.0,
5128,Solapur,Residential,8,2012,37.3,80.3,17.0,
5129,Solapur,Residential,8,2013,36.0,85.5,17.1,
5130,Solapur,Residential,8,2014,35.0,79.3,14.3,
5131,Solapur,Residential,8,2015,36.3,75.3,13.0,
5132,Solapur,Residential,9,1997,47.9,,17.7,207.0
5133,Solapur,Residential,9,1998,41.3,,13.8,191.0
5134,Solapur,Residential,9,1999,43.5,,17.0,280.0
5135,Solapur,Residential,9,2000,46.6,,19.2,371.0
5136,Solapur,Residential,9,2001,45.7,,19.1,397.0
5137,Solapur,Residential,9,2002,46.0,,19.6,380.0
5138,Solapur,Residential,9,2004,41.75,152.2,19.099,394.299
5139,Solapur,Residential,9,2005,39.800000000000004,142.8,18.8,358.6
5140,Solapur,Residential,9,2006,36.58,121.8,16.46,355.6
5141,Solapur,Residential,9,2007,39.61999999999999,119.39999999999999,19.049999999999994,341.5
5142,Solapur,Residential,9,2008,42.29,94.4,21.36,276.9
5143,Solapur,Residential,9,2009,39.9,72.2,19.48,245.6
5144,Solapur,Residential,9,2010,36.0,78.0,18.0,226.4182883
5145,Solapur,Residential,9,2011,37.0,73.4,18.0,
5146,Solapur,Residential,9,2012,35.3,91.8,17.0,
5147,Solapur,Residential,9,2013,36.0,81.80000000000001,17.0,
5148,Solapur,Residential,9,2014,36.4,79.4,14.4,
5149,Solapur,Residential,9,2015,35.8,74.0,13.0,
5150,Solapur,Residential,10,1997,44.6,,17.4,276.0
5151,Solapur,Residential,10,1998,42.3,,16.2,213.0
5152,Solapur,Residential,10,1999,45.7,,17.3,328.0
5153,Solapur,Residential,10,2000,48.8,,20.0,400.0
5154,Solapur,Residential,10,2001,45.0,,20.4,394.0
5155,Solapur,Residential,10,2002,44.4,,19.2,387.0
5156,Solapur,Residential,10,2004,42.453,153.936,19.133000000000003,378.397
5157,Solapur,Residential,10,2005,43.03999999999999,136.4,18.84,349.8
5158,Solapur,Residential,10,2006,40.47,121.89999999999999,19.62,371.1
5159,Solapur,Residential,10,2007,40.540000000000006,120.19999999999999,21.840000000000003,350.8
5160,Solapur,Residential,10,2008,47.3,74.80000000000001,21.8,233.20000000000002
5161,Solapur,Residential,10,2009,39.739999999999995,79.0,19.6,260.2
5162,Solapur,Residential,10,2010,35.6,71.39999999999999,17.0,215.52294882
5163,Solapur,Residential,10,2011,38.8,88.20000000000002,18.8,
5164,Solapur,Residential,10,2012,37.199999999999996,99.5,17.1,
5165,Solapur,Residential,10,2013,34.0,85.2,16.8,
5166,Solapur,Residential,10,2014,35.1,82.4,15.1,
5167,Solapur,Residential,10,2015,36.2,75.2,13.0,
5168,Solapur,Residential,11,1997,45.8,,17.2,256.0
5169,Solapur,Residential,11,1998,47.2,,17.6,254.0
5170,Solapur,Residential,11,1999,48.2,,18.3,313.0
5171,Solapur,Residential,11,2000,47.9,,19.6,462.0
5172,Solapur,Residential,11,2001,48.7,,20.1,383.0
5173,Solapur,Residential,11,2002,47.3,,20.0,389.0
5174,Solapur,Residential,11,2004,42.118,148.851,19.381,373.351
5175,Solapur,Residential,11,2005,40.0,161.4,19.24,374.2
5176,Solapur,Residential,11,2006,38.04,120.0,17.1,353.6
5177,Solapur,Residential,11,2007,36.9,122.6,17.740000000000002,334.79999999999995
5178,Solapur,Residential,11,2008,39.05,92.10000000000001,19.52,261.29999999999995
5179,Solapur,Residential,11,2009,38.71,88.19999999999999,19.03,253.4
5180,Solapur,Residential,11,2010,36.8,69.0,17.4,217.99658512000002
5181,Solapur,Residential,11,2011,36.0,94.3,18.1,
5182,Solapur,Residential,11,2012,38.400000000000006,108.8,18.4,
5183,Solapur,Residential,11,2013,36.0,89.80000000000001,17.4,
5184,Solapur,Residential,11,2014,36.0,81.7,15.0,
5185,Solapur,Residential,11,2015,36.0,81.5,13.0,
5186,Solapur,Residential,12,1997,47.0,,19.9,252.0
5187,Solapur,Residential,12,1998,49.0,,19.6,291.0
5188,Solapur,Residential,12,1999,50.4,,19.6,286.0
5189,Solapur,Residential,12,2000,49.1,,18.5,446.0
5190,Solapur,Residential,12,2001,48.8,,20.0,389.0
5191,Solapur,Residential,12,2002,47.97,,20.16,387.4
5192,Solapur,Residential,12,2004,41.248999999999995,161.0,20.15,382.2
5193,Solapur,Residential,12,2005,41.730000000000004,150.7,19.75,366.4
5194,Solapur,Residential,12,2006,37.93,100.19999999999999,16.59,343.8
5195,Solapur,Residential,12,2007,39.760000000000005,149.8,20.799999999999997,354.79999999999995
5196,Solapur,Residential,12,2008,39.78,85.1,20.779999999999998,251.9
5197,Solapur,Residential,12,2009,39.3,89.60000000000001,17.9,257.2
5198,Solapur,Residential,12,2010,38.0,90.0,18.0,240.27380359999998
5199,Solapur,Residential,12,2011,36.0,75.2,18.2,
5200,Solapur,Residential,12,2012,36.0,82.80000000000001,17.4,
5201,Solapur,Residential,12,2013,36.1,87.69999999999999,17.0,
5202,Solapur,Residential,12,2014,36.0,82.2,14.4,
5203,Solapur,Residential,12,2015,35.2,78.2,13.0,
5204,Tarapur,Industrial,1,2006,38.54,69.8,15.4,102.8
5205,Tarapur,Industrial,1,2007,40.3,139.0,25.979999999999997,170.2
5206,Tarapur,Industrial,1,2008,64.8,123.0,44.8,158.0
5207,Tarapur,Industrial,2,2006,40.400000000000006,135.60000000000002,53.25,177.0
5208,Tarapur,Industrial,2,2007,42.0,117.5,29.700000000000003,224.0
5209,Tarapur,Industrial,2,2008,70.1,186.60000000000002,38.379999999999995,229.60000000000002
5210,Tarapur,Industrial,3,2006,29.780000000000005,97.80000000000001,47.7,277.40000000000003
5211,Tarapur,Industrial,3,2007,49.3,121.80000000000001,62.4,303.20000000000005
5212,Tarapur,Industrial,3,2008,69.51,92.9,37.35,125.79999999999998
5213,Tarapur,Industrial,4,2006,31.5,98.0,38.53,188.69999999999996
5214,Tarapur,Industrial,4,2007,34.07,111.79999999999998,52.75000000000001,197.59999999999997
5215,Tarapur,Industrial,4,2008,55.739999999999995,108.20000000000002,43.6,146.0
5216,Tarapur,Industrial,5,2006,29.700000000000003,68.6,68.0,182.70000000000002
5217,Tarapur,Industrial,5,2007,30.080000000000002,96.60000000000002,40.2,122.80000000000004
5218,Tarapur,Industrial,5,2008,65.80000000000001,70.19999999999999,34.4,100.0
5219,Tarapur,Industrial,6,2006,34.92,97.2,29.44,153.0
5220,Tarapur,Industrial,6,2007,38.64,91.0,28.200000000000003,123.80000000000001
5221,Tarapur,Industrial,6,2008,50.5,78.0,29.8,140.10000000000002
5222,Tarapur,Industrial,7,2006,30.8,90.0,61.6,124.0
5223,Tarapur,Industrial,7,2007,33.98,123.9,31.180000000000003,152.6
5224,Tarapur,Industrial,7,2008,60.260000000000005,132.5,42.550000000000004,174.8
5225,Tarapur,Industrial,8,2006,31.890000000000004,119.0,12.939999999999994,160.0
5226,Tarapur,Industrial,8,2007,35.90000000000002,95.2000000000001,37.340000000000025,187.79999999999998
5227,Tarapur,Industrial,8,2008,53.349999999999994,110.2,38.8,135.9
5228,Tarapur,Industrial,9,2006,34.4,120.0,12.5,175.0
5229,Tarapur,Industrial,9,2007,42.25,102.2,35.949999999999996,145.3
5230,Tarapur,Industrial,9,2008,68.02,93.0,34.0,168.4
5231,Tarapur,Industrial,10,2006,40.3,141.0,22.8,189.0
5232,Tarapur,Industrial,10,2007,40.64,129.2,32.839999999999996,170.0
5233,Tarapur,Industrial,10,2008,59.81,130.70000000000002,33.85,164.5
5234,Tarapur,Industrial,11,2006,33.68,122.0,14.84,157.60000000000002
5235,Tarapur,Industrial,11,2007,42.999999999999986,133.2,35.39999999999999,164.8
5236,Tarapur,Industrial,11,2008,48.0,81.3,37.730000000000004,134.6
5237,Tarapur,Industrial,12,2006,38.36,124.80000000000001,12.620000000000001,168.4
5238,Tarapur,Industrial,12,2007,50.85,147.40000000000003,45.65000000000001,184.0
5239,Tarapur,Industrial,12,2008,58.10000000000001,109.80000000000001,37.42,139.4
5240,Thane,Industrial,1,1998,49.0,,23.7,164.0
5241,Thane,Industrial,1,1999,20.5,,17.3,89.0
5242,Thane,Industrial,1,2000,19.4,,17.1,
5243,Thane,Industrial,1,2001,26.9,,18.6,
5244,Thane,Industrial,1,2002,15.8,,29.5,
5245,Thane,Industrial,1,2004,18.84,,10.4,49.38
5246,Thane,Industrial,1,2005,17.799999999999997,49.9,9.9,90.4
5247,Thane,Industrial,1,2006,12.8,,5.9399999999999995,
5248,Thane,Industrial,1,2007,11.7,55.2,14.850000000000001,94.4
5249,Thane,Industrial,1,2008,19.040000000000003,56.4,15.48,182.0
5250,Thane,Industrial,1,2009,26.4,75.5,18.8,123.0
5251,Thane,Industrial,1,2010,18.0,53.400000000000006,15.7,85.2
5252,Thane,Industrial,1,2011,12.0,53.0,12.0,
5253,Thane,Industrial,1,2012,14.0,61.599999999999994,24.3,
5254,Thane,Industrial,1,2013,27.5,123.89999999999999,18.4,
5255,Thane,Industrial,1,2014,62.0,163.4,15.799999999999997,
5256,Thane,Industrial,1,2015,59.3,170.8,30.0,
5257,Thane,Industrial,2,1998,36.8,,15.4,187.0
5258,Thane,Industrial,2,1999,17.7,,16.5,123.0
5259,Thane,Industrial,2,2000,24.7,,17.6,
5260,Thane,Industrial,2,2001,25.9,,19.5,
5261,Thane,Industrial,2,2002,13.2,,18.3,
5262,Thane,Industrial,2,2004,15.080000000000002,,8.94,48.94
5263,Thane,Industrial,2,2005,21.8,52.8,12.05,
5264,Thane,Industrial,2,2006,17.09,,10.93,
5265,Thane,Industrial,2,2007,10.75,55.0,15.3,92.5
5266,Thane,Industrial,2,2008,22.65,56.0,14.829999999999998,179.9
5267,Thane,Industrial,2,2009,27.950000000000003,69.5,20.4,116.5
5268,Thane,Industrial,2,2010,15.0,48.9,12.0,76.8
5269,Thane,Industrial,2,2011,13.0,59.0,18.0,
5270,Thane,Industrial,2,2012,13.299999999999999,60.6,22.0,
5271,Thane,Industrial,2,2013,27.4,132.6,18.0,
5272,Thane,Industrial,2,2014,62.0,141.1,21.0,
5273,Thane,Industrial,2,2015,65.9,195.1,31.3,
5274,Thane,Industrial,3,1998,19.6,,12.1,142.0
5275,Thane,Industrial,3,1999,19.2,,19.3,73.0
5276,Thane,Industrial,3,2000,23.9,,16.3,
5277,Thane,Industrial,3,2001,21.3,,16.6,
5278,Thane,Industrial,3,2002,18.0,,12.7,
5279,Thane,Industrial,3,2004,14.66,,9.48,49.96
5280,Thane,Industrial,3,2005,17.7,50.3,11.5,87.0
5281,Thane,Industrial,3,2006,16.7,55.5,12.38,
5282,Thane,Industrial,3,2007,14.66,55.4,17.72,
5283,Thane,Industrial,3,2008,21.380000000000003,69.6,16.36,185.0
5284,Thane,Industrial,3,2009,31.44,71.4,22.299999999999997,121.19999999999999
5285,Thane,Industrial,3,2010,16.9,48.7,13.799999999999999,74.9
5286,Thane,Industrial,3,2011,14.0,60.0,18.0,
5287,Thane,Industrial,3,2012,12.0,65.3,20.0,
5288,Thane,Industrial,3,2013,41.7,138.0,22.0,
5289,Thane,Industrial,3,2014,67.6,174.0,24.6,
5290,Thane,Industrial,3,2015,58.9,186.3,32.3,
5291,Thane,Industrial,4,1999,32.7,,12.2,81.0
5292,Thane,Industrial,4,2000,18.6,,17.5,
5293,Thane,Industrial,4,2001,17.7,,17.9,
5294,Thane,Industrial,4,2002,24.8,,22.8,
5295,Thane,Industrial,4,2004,17.899999999999995,,11.399999999999995,49.76
5296,Thane,Industrial,4,2005,18.07,50.0,16.43,56.0
5297,Thane,Industrial,4,2006,15.39,57.199999999999996,13.370000000000001,
5298,Thane,Industrial,4,2007,20.1,56.0,18.29,135.0
5299,Thane,Industrial,4,2008,25.0,66.0,17.8,186.39999999999998
5300,Thane,Industrial,4,2009,29.81,71.2,18.76,121.4
5301,Thane,Industrial,4,2010,14.9,49.8,13.0,76.89999999999999
5302,Thane,Industrial,4,2012,12.9,58.900000000000006,20.0,
5303,Thane,Industrial,4,2013,35.4,149.5,23.3,
5304,Thane,Industrial,4,2014,62.2,141.4,22.2,
5305,Thane,Industrial,4,2015,62.900000000000006,187.0,25.299999999999997,
5306,Thane,Industrial,5,1998,21.4,,9.4,221.0
5307,Thane,Industrial,5,1999,34.1,,18.7,72.0
5308,Thane,Industrial,5,2000,16.2,,16.8,
5309,Thane,Industrial,5,2001,24.6,,16.4,
5310,Thane,Industrial,5,2002,22.6,,30.4,
5311,Thane,Industrial,5,2004,21.249999999999996,,12.319999999999995,50.34
5312,Thane,Industrial,5,2005,19.64,45.5,13.060000000000002,30.0
5313,Thane,Industrial,5,2006,13.120000000000001,55.60000000000001,13.5,
5314,Thane,Industrial,5,2007,16.1,55.0,15.520000000000003,167.8
5315,Thane,Industrial,5,2008,21.75,63.8,14.709999999999999,185.8
5316,Thane,Industrial,5,2009,30.259999999999998,70.0,16.479999999999997,119.9
5317,Thane,Industrial,5,2010,17.0,48.0,14.700000000000001,75.7
5318,Thane,Industrial,5,2012,12.1,60.3,20.4,
5319,Thane,Industrial,5,2013,34.0,146.2,23.2,
5320,Thane,Industrial,5,2014,75.2,163.0,22.2,
5321,Thane,Industrial,5,2015,64.2,138.2,26.299999999999997,
5322,Thane,Industrial,6,1998,28.2,,26.5,105.0
5323,Thane,Industrial,6,1999,36.5,,12.9,62.0
5324,Thane,Industrial,6,2000,32.0,,23.2,
5325,Thane,Industrial,6,2001,15.9,,25.2,
5326,Thane,Industrial,6,2002,21.8,,22.7,
5327,Thane,Industrial,6,2004,17.48,,10.120000000000001,49.059999999999995
5328,Thane,Industrial,6,2005,14.4,49.0,7.2,
5329,Thane,Industrial,6,2006,13.370000000000001,54.0,14.09,
5330,Thane,Industrial,6,2007,15.440000000000001,56.0,16.3,131.79999999999998
5331,Thane,Industrial,6,2008,21.04,65.80000000000001,14.560000000000002,170.8
5332,Thane,Industrial,6,2009,25.33,67.0,16.02,107.6
5333,Thane,Industrial,6,2010,17.0,48.0,13.600000000000001,77.4
5334,Thane,Industrial,6,2011,16.0,53.8,14.6,
5335,Thane,Industrial,6,2012,13.0,60.900000000000006,21.299999999999997,
5336,Thane,Industrial,6,2013,35.3,135.5,17.1,
5337,Thane,Industrial,6,2014,64.2,221.60000000000002,19.4,
5338,Thane,Industrial,6,2015,52.0,88.19999999999999,23.9,
5339,Thane,Industrial,7,1998,26.7,,19.3,108.0
5340,Thane,Industrial,7,1999,32.3,,9.6,52.0
5341,Thane,Industrial,7,2000,22.2,,18.2,
5342,Thane,Industrial,7,2001,17.4,,29.6,
5343,Thane,Industrial,7,2002,16.1,,23.3,
5344,Thane,Industrial,7,2004,14.84,,11.98,48.7
5345,Thane,Industrial,7,2005,12.89,49.0,6.369999999999999,
5346,Thane,Industrial,7,2006,12.439999999999998,54.3,14.29,
5347,Thane,Industrial,7,2007,17.66,57.6,15.2,116.89999999999999
5348,Thane,Industrial,7,2008,18.560000000000002,59.6,13.420000000000002,148.2
5349,Thane,Industrial,7,2009,24.08,64.8,14.74,102.0
5350,Thane,Industrial,7,2010,14.0,54.400000000000006,12.5,84.0
5351,Thane,Industrial,7,2011,13.0,48.0,15.0,
5352,Thane,Industrial,7,2012,12.0,59.0,20.0,
5353,Thane,Industrial,7,2013,25.0,138.2,17.299999999999997,
5354,Thane,Industrial,7,2014,62.2,109.39999999999998,20.2,
5355,Thane,Industrial,7,2015,56.4,138.2,28.0,
5356,Thane,Industrial,8,1998,22.4,,10.6,90.0
5357,Thane,Industrial,8,1999,41.2,,11.1,63.0
5358,Thane,Industrial,8,2000,35.5,,24.0,
5359,Thane,Industrial,8,2001,17.0,,27.1,
5360,Thane,Industrial,8,2002,24.6,,20.3,
5361,Thane,Industrial,8,2004,12.92,,11.54,50.12
5362,Thane,Industrial,8,2005,20.0,57.0,9.25,
5363,Thane,Industrial,8,2006,11.84,51.6,11.98,
5364,Thane,Industrial,8,2007,15.55,54.4,15.64,
5365,Thane,Industrial,8,2008,21.18,62.4,16.580000000000002,184.8
5366,Thane,Industrial,8,2009,26.659999999999997,68.0,17.59,109.2
5367,Thane,Industrial,8,2010,14.5,55.5,13.5,84.5
5368,Thane,Industrial,8,2011,13.7,62.60000000000001,15.7,
5369,Thane,Industrial,8,2012,13.0,61.3,21.599999999999998,
5370,Thane,Industrial,8,2013,33.6,140.4,23.0,
5371,Thane,Industrial,8,2014,62.400000000000006,135.4,16.8,
5372,Thane,Industrial,8,2015,59.6,87.1,27.3,
5373,Thane,Industrial,9,1998,26.9,,8.1,115.0
5374,Thane,Industrial,9,1999,32.5,,13.4,57.0
5375,Thane,Industrial,9,2000,31.0,,20.9,
5376,Thane,Industrial,9,2001,18.3,,29.8,
5377,Thane,Industrial,9,2002,20.9,,16.6,
5378,Thane,Industrial,9,2004,15.239999999999998,,12.440000000000001,49.38
5379,Thane,Industrial,9,2005,17.8,58.0,9.0,
5380,Thane,Industrial,9,2006,13.26,52.6,13.83,
5381,Thane,Industrial,9,2007,12.29,55.6,15.15,137.7
5382,Thane,Industrial,9,2008,21.540000000000003,70.0,14.96,184.4
5383,Thane,Industrial,9,2009,25.799999999999997,64.4,17.0,104.19999999999999
5384,Thane,Industrial,9,2010,12.9,50.599999999999994,11.9,79.4
5385,Thane,Industrial,9,2011,16.7,61.900000000000006,23.1,
5386,Thane,Industrial,9,2012,12.4,63.4,20.4,
5387,Thane,Industrial,9,2013,33.400000000000006,125.60000000000002,17.6,
5388,Thane,Industrial,9,2014,63.2,166.39999999999998,21.499999999999996,
5389,Thane,Industrial,9,2015,61.3,106.39999999999999,27.0,
5390,Thane,Industrial,10,1998,25.1,,13.9,88.0
5391,Thane,Industrial,10,1999,24.7,,15.9,
5392,Thane,Industrial,10,2000,27.5,,17.8,
5393,Thane,Industrial,10,2001,16.6,,24.0,
5394,Thane,Industrial,10,2002,23.5,,17.7,
5395,Thane,Industrial,10,2004,14.84,,10.32,49.730000000000004
5396,Thane,Industrial,10,2005,13.05,46.0,7.15,92.0
5397,Thane,Industrial,10,2006,17.22,55.0,13.9,
5398,Thane,Industrial,10,2007,20.119999999999997,56.0,17.12,122.0
5399,Thane,Industrial,10,2008,24.860000000000003,72.19999999999999,20.88,141.5
5400,Thane,Industrial,10,2009,23.080000000000002,63.2,15.0,98.8
5401,Thane,Industrial,10,2010,14.0,55.0,14.9,89.5
5402,Thane,Industrial,10,2011,13.7,58.8,19.9,
5403,Thane,Industrial,10,2012,12.0,62.8,20.0,
5404,Thane,Industrial,10,2013,42.0,129.0,16.9,
5405,Thane,Industrial,10,2014,66.4,187.8,25.5,
5406,Thane,Industrial,10,2015,61.3,142.6,29.099999999999998,
5407,Thane,Industrial,11,1998,23.6,,14.9,131.0
5408,Thane,Industrial,11,1999,20.2,,16.4,
5409,Thane,Industrial,11,2000,24.3,,19.4,
5410,Thane,Industrial,11,2001,13.8,,21.1,
5411,Thane,Industrial,11,2002,28.2,,20.3,
5412,Thane,Industrial,11,2004,11.56,,10.2,51.69
5413,Thane,Industrial,11,2005,14.8,49.8,9.2,90.0
5414,Thane,Industrial,11,2006,13.3,56.2,14.26,
5415,Thane,Industrial,11,2007,16.15,53.2,15.32,89.0
5416,Thane,Industrial,11,2008,22.8,71.0,15.5,124.0
5417,Thane,Industrial,11,2009,19.79,59.0,14.450000000000001,95.8
5418,Thane,Industrial,11,2011,14.0,60.2,24.6,
5419,Thane,Industrial,11,2012,12.0,63.5,20.1,
5420,Thane,Industrial,11,2013,42.9,111.89999999999999,17.299999999999997,
5421,Thane,Industrial,11,2014,68.5,198.0,21.0,
5422,Thane,Industrial,11,2015,56.199999999999996,172.6,28.0,
5423,Thane,Industrial,12,1998,23.1,,14.8,243.0
5424,Thane,Industrial,12,1999,23.9,,16.2,
5425,Thane,Industrial,12,2000,25.8,,15.9,
5426,Thane,Industrial,12,2001,9.3,,29.1,
5427,Thane,Industrial,12,2002,28.04,,20.8,
5428,Thane,Industrial,12,2004,17.66,,11.120000000000001,50.86
5429,Thane,Industrial,12,2005,13.030000000000001,50.0,6.519999999999999,
